transactionreference,paymenttypedescription,transactionstartedtimestamp,currencyiso3a,mainamount,settlemainamount,settledtimestamp,settlestatus,errorcode,accounttypedescription,requesttypedescription
23-9-83744,VISA,2016-09-05 19:53:57,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83745,VISA,2016-09-06 03:19:30,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83747,VISA,2016-09-05 21:02:19,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83753,VISA,2016-09-05 01:10:56,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83754,VISA,2016-09-06 09:15:13,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83756,VISA,2016-09-04 06:30:46,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83757,VISA,2016-09-04 15:39:38,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83761,VISA,2016-09-03 16:57:30,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83762,VISA,2016-09-06 07:29:30,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83763,VISA,2016-09-04 05:44:35,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83764,VISA,2016-09-03 20:50:06,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83765,VISA,2016-09-03 01:02:33,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83772,VISA,2016-09-03 17:59:02,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83776,VISA,2016-09-04 13:17:46,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83779,VISA,2016-09-04 09:22:41,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83780,VISA,2016-09-04 18:43:06,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83781,VISA,2016-09-05 11:59:25,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83782,VISA,2016-09-05 02:41:44,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83784,VISA,2016-09-03 15:54:10,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83786,VISA,2016-09-06 06:54:53,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83788,VISA,2016-09-04 10:35:49,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83790,VISA,2016-09-05 19:49:36,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83791,VISA,2016-09-03 11:40:09,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83795,VISA,2016-09-05 15:37:17,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83796,VISA,2016-09-06 08:03:58,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83799,VISA,2016-09-04 04:19:40,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83802,VISA,2016-09-03 23:35:06,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83803,VISA,2016-09-06 04:35:27,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83807,VISA,2016-09-03 09:38:18,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83809,VISA,2016-09-04 13:41:06,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83812,VISA,2016-09-06 22:33:48,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83815,VISA,2016-09-03 09:50:10,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83817,VISA,2016-09-06 08:58:59,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83818,VISA,2016-09-05 23:25:29,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83819,VISA,2016-09-05 16:28:11,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83820,VISA,2016-09-04 06:42:38,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83821,VISA,2016-09-03 22:53:54,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83822,VISA,2016-09-03 10:37:06,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83823,VISA,2016-09-03 21:38:02,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83824,VISA,2016-09-06 12:41:26,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83826,VISA,2016-09-04 11:45:23,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83828,VISA,2016-09-04 13:11:22,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83830,VISA,2016-09-03 20:57:21,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83831,VISA,2016-09-03 11:23:16,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83833,VISA,2016-09-06 05:57:15,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83834,VISA,2016-09-04 11:16:58,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83837,VISA,2016-09-03 01:05:53,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83839,VISA,2016-09-04 06:39:49,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83840,VISA,2016-09-06 12:09:38,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83844,VISA,2016-09-04 03:49:46,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83846,VISA,2016-09-04 14:33:06,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83847,VISA,2016-09-05 12:45:58,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83849,VISA,2016-09-03 15:41:27,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83852,VISA,2016-09-03 00:21:28,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83856,VISA,2016-09-05 17:17:39,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83858,VISA,2016-09-04 07:33:49,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83859,VISA,2016-09-06 22:17:36,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83860,VISA,2016-09-06 19:59:22,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83861,VISA,2016-09-06 03:09:28,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83862,VISA,2016-09-06 00:04:32,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83863,VISA,2016-09-06 09:29:33,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83865,VISA,2016-09-05 12:37:58,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83870,VISA,2016-09-03 13:54:19,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83871,VISA,2016-09-06 23:16:22,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83875,VISA,2016-09-03 18:48:33,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83881,VISA,2016-09-05 04:20:12,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83883,VISA,2016-09-03 08:43:15,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83884,VISA,2016-09-06 18:10:31,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83886,VISA,2016-09-05 10:32:32,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83890,VISA,2016-09-04 21:59:27,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83894,VISA,2016-09-04 23:03:45,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83895,VISA,2016-09-04 22:03:43,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83896,VISA,2016-09-04 16:55:48,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83897,VISA,2016-09-03 15:03:13,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83898,VISA,2016-09-04 03:51:01,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83899,VISA,2016-09-04 05:55:53,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83900,VISA,2016-09-03 16:03:58,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83902,VISA,2016-09-03 02:04:24,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83903,VISA,2016-09-04 23:30:02,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83904,VISA,2016-09-03 06:42:14,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83905,VISA,2016-09-03 10:51:57,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83906,VISA,2016-09-04 09:13:07,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83908,VISA,2016-09-03 03:15:13,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83909,VISA,2016-09-04 20:39:58,EUR,7.86,7.86,,1,0,MOTO,AUTH
23-9-83914,VISA,2016-09-03 15:48:29,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83915,VISA,2016-09-06 03:49:08,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83917,VISA,2016-09-05 05:10:20,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83926,VISA,2016-09-05 05:32:38,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83928,VISA,2016-09-06 05:24:06,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83929,VISA,2016-09-06 03:08:58,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83931,VISA,2016-09-06 05:51:42,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83934,VISA,2016-09-03 22:21:28,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83940,VISA,2016-09-04 19:38:25,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83941,VISA,2016-09-06 21:06:27,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83943,VISA,2016-09-04 00:08:54,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83945,VISA,2016-09-04 14:12:47,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83947,VISA,2016-09-06 17:16:08,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83948,VISA,2016-09-05 09:58:09,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83950,VISA,2016-09-06 20:52:21,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83951,VISA,2016-09-06 02:46:07,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83952,VISA,2016-09-03 04:05:58,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83955,VISA,2016-09-04 18:29:42,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83956,VISA,2016-09-04 16:18:52,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83957,VISA,2016-09-03 19:53:23,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83960,VISA,2016-09-05 10:16:42,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83967,VISA,2016-09-03 02:48:39,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83969,VISA,2016-09-05 16:28:33,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83971,VISA,2016-09-05 08:16:59,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83972,VISA,2016-09-04 20:44:40,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83974,VISA,2016-09-06 07:55:46,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83977,VISA,2016-09-05 06:02:29,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83982,VISA,2016-09-03 09:21:43,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83986,VISA,2016-09-06 09:15:47,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83987,VISA,2016-09-03 18:58:12,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83988,VISA,2016-09-04 23:14:19,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83992,VISA,2016-09-05 09:20:19,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83995,VISA,2016-09-05 03:25:03,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83996,VISA,2016-09-04 11:29:54,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-83998,VISA,2016-09-04 00:47:25,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84000,VISA,2016-09-04 10:54:10,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84004,VISA,2016-09-04 01:15:48,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84005,VISA,2016-09-05 17:44:15,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84007,VISA,2016-09-05 04:05:17,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84008,VISA,2016-09-06 06:27:21,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84010,VISA,2016-09-05 07:20:38,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84011,VISA,2016-09-04 23:16:43,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84014,VISA,2016-09-04 20:22:39,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84015,VISA,2016-09-03 19:21:08,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84016,VISA,2016-09-05 03:54:34,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84017,VISA,2016-09-04 03:48:46,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84019,VISA,2016-09-06 13:49:36,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84020,VISA,2016-09-04 06:55:53,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84022,VISA,2016-09-03 21:17:26,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84023,VISA,2016-09-05 05:11:32,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84024,VISA,2016-09-04 21:25:18,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84025,VISA,2016-09-05 23:03:28,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84026,VISA,2016-09-03 18:34:01,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84029,VISA,2016-09-05 13:07:18,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84030,VISA,2016-09-03 18:35:12,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84031,VISA,2016-09-05 04:12:55,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84032,VISA,2016-09-06 19:30:49,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84033,VISA,2016-09-03 21:26:02,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84034,VISA,2016-09-04 13:29:08,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84036,VISA,2016-09-05 00:44:12,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84037,VISA,2016-09-04 00:04:41,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84038,VISA,2016-09-05 11:05:44,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84040,VISA,2016-09-03 17:35:47,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84042,VISA,2016-09-05 13:46:04,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84046,VISA,2016-09-04 03:34:54,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84050,VISA,2016-09-04 02:09:01,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84052,VISA,2016-09-04 08:03:19,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84053,VISA,2016-09-05 04:08:02,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84054,VISA,2016-09-05 06:14:35,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84055,VISA,2016-09-06 15:21:24,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84056,VISA,2016-09-06 07:38:58,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84057,VISA,2016-09-04 14:42:38,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84059,VISA,2016-09-04 21:36:05,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84061,VISA,2016-09-05 16:48:02,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84064,VISA,2016-09-05 23:55:08,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84065,VISA,2016-09-05 12:22:39,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84069,VISA,2016-09-06 21:23:06,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84071,VISA,2016-09-04 03:48:05,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84072,VISA,2016-09-04 22:30:41,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84074,VISA,2016-09-06 05:27:07,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84076,VISA,2016-09-05 08:41:41,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84078,VISA,2016-09-05 16:36:39,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84079,VISA,2016-09-04 23:26:36,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84082,VISA,2016-09-03 18:45:19,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84091,VISA,2016-09-03 08:13:55,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84094,VISA,2016-09-04 14:02:54,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84098,VISA,2016-09-04 21:33:05,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84099,VISA,2016-09-06 14:18:33,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84100,VISA,2016-09-03 19:59:03,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84104,VISA,2016-09-06 01:49:04,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84106,VISA,2016-09-04 14:58:41,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84108,VISA,2016-09-06 21:33:19,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84109,VISA,2016-09-05 06:07:04,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84111,VISA,2016-09-04 22:40:14,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84119,VISA,2016-09-06 05:23:49,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84120,VISA,2016-09-06 17:09:41,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84122,VISA,2016-09-04 02:04:37,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84124,VISA,2016-09-05 18:22:17,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84129,VISA,2016-09-04 13:29:46,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84133,VISA,2016-09-06 02:28:46,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84136,VISA,2016-09-04 21:56:14,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84138,VISA,2016-09-05 01:39:59,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84139,VISA,2016-09-06 07:36:12,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84143,VISA,2016-09-06 19:06:27,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84145,VISA,2016-09-06 05:20:42,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84146,VISA,2016-09-04 04:42:03,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84148,VISA,2016-09-03 08:47:21,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84149,VISA,2016-09-04 09:38:54,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84150,VISA,2016-09-06 13:30:20,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84154,VISA,2016-09-03 09:31:18,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84158,VISA,2016-09-05 06:28:43,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84161,VISA,2016-09-03 22:52:16,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84162,VISA,2016-09-04 03:06:42,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84163,VISA,2016-09-03 07:17:38,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84164,VISA,2016-09-06 03:51:30,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84166,VISA,2016-09-05 15:48:49,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84168,VISA,2016-09-06 18:27:31,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84169,VISA,2016-09-03 19:32:02,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84173,VISA,2016-09-06 12:07:48,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84178,VISA,2016-09-05 18:28:31,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84181,VISA,2016-09-06 02:31:43,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84182,VISA,2016-09-05 18:32:31,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84184,VISA,2016-09-05 16:09:30,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84188,VISA,2016-09-06 05:58:37,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84189,VISA,2016-09-06 04:43:19,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84194,VISA,2016-09-05 13:13:40,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84195,VISA,2016-09-06 07:12:45,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84196,VISA,2016-09-06 08:44:50,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84198,VISA,2016-09-06 21:51:57,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84200,VISA,2016-09-05 14:29:10,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84202,VISA,2016-09-04 02:11:04,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84203,VISA,2016-09-03 04:24:27,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84204,VISA,2016-09-03 20:23:30,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84206,VISA,2016-09-06 06:38:07,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84207,VISA,2016-09-04 19:04:02,USD,9.86,9.86,,1,0,MOTO,AUTH
23-9-84209,VISA,2016-09-05 17:52:54,USD,9.86,9.86,,1,0,MOTO,AUTH
