transactionreference,paymenttypedescription,transactionstartedtimestamp,currencyiso3a,mainamount,settlemainamount,settledtimestamp,settlestatus,errorcode,accounttypedescription,requesttypedescription
23-9-86730,VISA,2016-07-02 11:15:52,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86731,VISA,2016-06-07 03:16:19,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86732,VISA,2016-06-13 01:16:41,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86733,VISA,2016-06-16 08:50:23,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86734,VISA,2016-06-19 11:06:01,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86735,VISA,2016-06-17 06:08:52,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86736,VISA,2016-07-19 02:33:05,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86737,VISA,2016-07-01 06:23:16,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86738,VISA,2016-06-09 07:53:10,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86739,VISA,2016-07-14 07:50:13,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86740,VISA,2016-06-08 02:27:17,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86741,VISA,2016-06-21 02:12:53,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86743,VISA,2016-07-09 02:57:18,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86744,VISA,2016-06-20 11:53:23,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86745,VISA,2016-06-06 07:16:28,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86746,VISA,2016-06-16 03:57:57,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86747,VISA,2016-06-05 05:34:33,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86749,VISA,2016-06-12 12:33:55,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86750,VISA,2016-07-19 05:08:43,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86751,VISA,2016-06-22 06:32:25,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86752,VISA,2016-06-11 02:34:23,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86753,VISA,2016-07-07 07:08:26,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86754,VISA,2016-07-11 06:56:03,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86755,VISA,2016-07-03 03:20:44,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86756,VISA,2016-07-14 08:57:14,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86757,VISA,2016-06-01 02:49:55,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86758,VISA,2016-07-18 05:18:10,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86759,VISA,2016-06-06 05:22:08,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86760,VISA,2016-06-22 09:50:48,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86761,VISA,2016-06-07 12:45:31,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86762,VISA,2016-06-16 02:27:07,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86763,VISA,2016-07-08 09:18:07,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86765,VISA,2016-07-15 05:37:28,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86766,VISA,2016-07-20 01:11:10,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86767,VISA,2016-07-16 05:32:02,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86768,VISA,2016-07-12 07:43:16,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86769,VISA,2016-06-14 06:24:33,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86770,VISA,2016-07-19 11:01:58,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86771,VISA,2016-07-12 05:32:55,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86772,VISA,2016-06-01 08:55:10,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86773,VISA,2016-06-03 09:36:51,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86774,VISA,2016-07-10 02:37:15,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86775,VISA,2016-07-13 05:13:24,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86776,VISA,2016-07-05 01:51:33,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86777,VISA,2016-07-05 05:36:55,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86778,VISA,2016-06-18 07:08:08,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86779,VISA,2016-07-17 12:37:50,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86780,VISA,2016-07-20 09:41:51,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86781,VISA,2016-06-05 08:19:03,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86782,VISA,2016-07-06 09:54:14,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86783,VISA,2016-07-03 11:20:18,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86784,VISA,2016-06-12 10:32:11,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86785,VISA,2016-07-03 05:02:05,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86787,VISA,2016-06-17 02:14:52,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86788,VISA,2016-06-19 10:59:01,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86789,VISA,2016-07-02 07:46:47,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86790,VISA,2016-07-14 10:14:40,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86791,VISA,2016-06-16 09:25:21,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86792,VISA,2016-06-21 07:34:52,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86793,VISA,2016-06-13 10:30:41,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86794,VISA,2016-06-09 04:33:31,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86795,VISA,2016-07-01 06:34:21,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86796,VISA,2016-07-12 12:28:10,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86797,VISA,2016-06-19 05:04:36,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86798,VISA,2016-07-16 03:15:04,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86799,VISA,2016-06-18 03:06:29,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86800,VISA,2016-07-19 12:14:53,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86801,VISA,2016-06-16 07:47:40,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86802,VISA,2016-06-18 12:48:07,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86803,VISA,2016-06-22 08:40:54,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86804,VISA,2016-07-15 06:49:45,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86805,VISA,2016-06-08 03:52:07,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86806,VISA,2016-06-04 10:18:47,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86807,VISA,2016-06-23 12:06:39,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86808,VISA,2016-06-22 02:03:46,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86809,VISA,2016-06-09 05:57:58,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86810,VISA,2016-06-23 07:23:21,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86811,VISA,2016-06-20 12:05:41,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86812,VISA,2016-06-08 08:04:38,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86813,VISA,2016-07-06 07:25:27,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86814,VISA,2016-06-16 10:03:12,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86815,VISA,2016-06-11 09:46:19,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86816,VISA,2016-06-06 08:11:37,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86817,VISA,2016-06-01 02:39:33,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86819,VISA,2016-07-10 11:41:47,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86820,VISA,2016-07-01 04:14:19,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86821,VISA,2016-06-23 10:04:51,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86822,VISA,2016-06-01 01:28:52,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86823,VISA,2016-06-12 04:20:57,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86824,VISA,2016-06-02 08:06:34,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86826,VISA,2016-07-09 11:38:59,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86827,VISA,2016-06-11 01:58:51,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86828,VISA,2016-06-04 09:48:56,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86829,VISA,2016-07-16 04:55:03,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86830,VISA,2016-06-12 03:10:30,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86831,VISA,2016-06-08 03:47:52,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86832,VISA,2016-07-12 12:47:51,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86833,VISA,2016-07-11 11:20:30,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86834,VISA,2016-07-06 01:08:57,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86835,VISA,2016-07-12 07:20:20,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86836,VISA,2016-06-03 10:21:37,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86837,VISA,2016-07-20 08:56:58,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86838,VISA,2016-06-18 10:32:37,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86839,VISA,2016-06-08 11:09:49,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86840,VISA,2016-06-17 10:53:40,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86841,VISA,2016-07-08 07:56:56,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86842,VISA,2016-06-12 12:15:07,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86843,VISA,2016-07-12 12:30:31,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86844,VISA,2016-07-15 01:06:53,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86845,VISA,2016-06-10 10:59:36,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86846,VISA,2016-06-03 06:28:09,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86847,VISA,2016-07-10 11:43:32,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86848,VISA,2016-07-01 12:53:15,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86849,VISA,2016-06-17 12:01:40,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86850,VISA,2016-07-19 12:43:58,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86851,VISA,2016-07-13 06:49:19,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86852,VISA,2016-07-11 05:52:21,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86853,VISA,2016-07-09 12:26:52,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86854,VISA,2016-06-23 10:47:38,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86855,VISA,2016-06-18 06:18:28,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86856,VISA,2016-06-20 03:30:27,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86857,VISA,2016-07-10 08:38:44,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86858,VISA,2016-06-10 11:48:31,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86859,VISA,2016-06-06 03:27:09,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86860,VISA,2016-07-14 06:10:16,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86861,VISA,2016-06-05 12:46:31,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86862,VISA,2016-07-20 05:38:31,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86863,VISA,2016-07-15 03:04:30,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86864,VISA,2016-07-13 11:37:28,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86865,VISA,2016-07-19 07:49:11,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86866,VISA,2016-06-08 11:53:11,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86867,VISA,2016-07-13 03:33:52,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86868,VISA,2016-07-04 12:06:19,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86869,VISA,2016-06-14 12:53:27,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86870,VISA,2016-06-13 04:21:09,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86871,VISA,2016-07-08 06:06:39,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86872,VISA,2016-07-16 11:39:42,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86873,VISA,2016-07-14 04:38:04,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86874,VISA,2016-06-04 05:22:56,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86875,VISA,2016-06-16 08:13:54,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86876,VISA,2016-06-01 08:03:12,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86877,VISA,2016-06-17 09:46:37,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86878,VISA,2016-07-10 05:39:01,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86880,VISA,2016-06-10 03:33:41,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86881,VISA,2016-07-08 07:52:20,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86883,VISA,2016-06-20 09:04:41,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86884,VISA,2016-06-07 10:44:04,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86885,VISA,2016-06-07 08:12:24,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86886,VISA,2016-06-19 04:24:20,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86887,VISA,2016-06-16 12:45:15,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86888,VISA,2016-06-15 08:40:43,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86889,VISA,2016-07-11 09:35:28,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86890,VISA,2016-06-04 12:06:13,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86891,VISA,2016-07-13 12:30:06,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86892,VISA,2016-07-12 12:30:03,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86893,VISA,2016-07-09 12:35:42,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86894,VISA,2016-07-13 04:15:56,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86895,VISA,2016-06-19 04:20:55,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86896,VISA,2016-07-02 06:05:25,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86897,VISA,2016-07-20 11:34:17,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86898,VISA,2016-07-03 05:01:11,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86899,VISA,2016-06-06 02:42:06,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86900,VISA,2016-06-22 12:50:07,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86901,VISA,2016-07-19 02:07:18,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86902,VISA,2016-06-03 09:02:15,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86903,VISA,2016-07-04 08:35:41,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86904,VISA,2016-07-18 06:04:50,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86905,VISA,2016-07-05 01:12:10,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86906,VISA,2016-06-04 03:18:42,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86907,VISA,2016-06-11 05:59:53,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86908,VISA,2016-06-02 09:05:06,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86909,VISA,2016-06-01 08:09:02,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86910,VISA,2016-06-16 09:40:32,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86911,VISA,2016-07-10 06:18:16,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86912,VISA,2016-06-23 05:14:19,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86913,VISA,2016-07-13 03:03:07,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86914,VISA,2016-06-16 11:55:09,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86915,VISA,2016-07-14 10:34:09,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86916,VISA,2016-07-08 07:58:16,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86917,VISA,2016-07-08 09:38:20,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86918,VISA,2016-07-04 07:51:47,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86919,VISA,2016-07-10 07:15:30,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86920,VISA,2016-06-09 07:26:43,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86921,VISA,2016-06-04 09:31:38,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86922,VISA,2016-07-05 08:42:12,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86923,VISA,2016-06-20 05:20:05,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86924,VISA,2016-07-17 03:03:30,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86925,VISA,2016-06-17 08:47:41,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86926,VISA,2016-06-21 08:49:11,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86927,VISA,2016-07-12 04:09:56,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86928,VISA,2016-07-20 02:46:37,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86929,VISA,2016-06-10 05:50:16,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86930,VISA,2016-07-10 01:09:07,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86931,VISA,2016-06-18 01:54:07,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86932,VISA,2016-06-10 11:40:03,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86933,VISA,2016-07-13 11:14:27,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86934,VISA,2016-06-08 03:39:42,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86935,VISA,2016-06-04 07:57:26,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86936,VISA,2016-07-10 12:45:56,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86937,VISA,2016-06-23 08:55:52,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86938,VISA,2016-07-18 03:37:47,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86939,VISA,2016-06-06 08:50:35,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86940,VISA,2016-06-22 12:53:22,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86941,VISA,2016-07-14 03:38:21,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86942,VISA,2016-07-11 03:34:16,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86943,VISA,2016-06-19 07:55:26,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86944,VISA,2016-06-05 03:54:15,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86945,VISA,2016-07-02 04:07:50,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86946,VISA,2016-06-16 10:58:50,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86947,VISA,2016-07-01 12:23:27,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86948,VISA,2016-06-18 10:28:14,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86949,VISA,2016-06-16 12:16:04,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86950,VISA,2016-06-15 01:01:53,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86951,VISA,2016-06-23 02:24:54,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86952,VISA,2016-06-07 10:12:33,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86953,VISA,2016-07-15 02:46:09,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86954,VISA,2016-07-11 10:14:23,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86955,VISA,2016-06-21 02:33:18,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86956,VISA,2016-06-18 03:04:16,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86957,VISA,2016-07-02 04:32:10,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86958,VISA,2016-06-14 08:35:17,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86959,VISA,2016-07-08 10:47:57,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86960,VISA,2016-07-11 10:11:44,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86961,VISA,2016-07-08 06:26:18,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86962,VISA,2016-07-18 07:42:26,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86963,VISA,2016-06-13 01:54:54,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86964,VISA,2016-06-15 11:54:06,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86965,VISA,2016-07-04 01:56:13,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86966,VISA,2016-07-12 04:58:45,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86967,VISA,2016-07-10 07:26:27,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86968,VISA,2016-07-06 08:31:14,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86969,VISA,2016-07-10 10:56:05,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86970,VISA,2016-06-16 03:28:50,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86971,VISA,2016-07-17 02:47:42,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86972,VISA,2016-07-21 06:01:54,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86973,VISA,2016-06-14 12:46:57,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86974,VISA,2016-06-15 06:03:56,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86975,VISA,2016-07-13 03:18:26,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86976,VISA,2016-06-20 03:30:54,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86977,VISA,2016-06-06 09:15:56,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86978,VISA,2016-06-18 05:55:21,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86979,VISA,2016-06-04 02:59:33,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86980,VISA,2016-06-20 11:44:18,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86981,VISA,2016-07-18 06:55:58,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86982,VISA,2016-07-15 09:15:31,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86983,VISA,2016-06-04 11:48:52,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86984,VISA,2016-07-02 08:26:05,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86985,VISA,2016-07-19 09:04:54,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86986,VISA,2016-06-07 02:34:51,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86987,VISA,2016-07-16 02:49:41,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86988,VISA,2016-07-06 06:17:30,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86989,VISA,2016-07-03 09:09:52,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86990,VISA,2016-06-16 11:14:42,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86991,VISA,2016-06-08 07:17:40,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86992,VISA,2016-06-20 08:40:46,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86993,VISA,2016-06-05 11:08:14,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86994,VISA,2016-07-21 06:22:21,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86995,VISA,2016-07-18 08:36:43,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86996,VISA,2016-06-19 11:53:42,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86997,VISA,2016-07-16 09:15:47,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86998,VISA,2016-07-10 02:02:43,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-86999,VISA,2016-06-02 07:59:31,GBP,1.00,1.00,,100,0,ECOM,AUTH
23-9-87000,VISA,2016-06-23 12:47:29,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-87001,VISA,2016-07-02 07:50:16,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-87002,VISA,2016-07-03 05:40:13,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-87003,VISA,2016-07-13 06:48:58,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-87004,VISA,2016-07-19 10:16:19,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-87005,VISA,2016-06-21 06:09:16,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-87006,VISA,2016-07-04 07:25:21,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-87007,VISA,2016-06-05 12:32:07,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-87009,VISA,2016-07-12 12:53:13,GBP,1.00,1.00,,1,0,ECOM,AUTH
23-9-87010,VISA,2016-06-11 12:19:10,GBP,1.00,1.00,,1,0,ECOM,AUTH
